SHIPMENT_ID,ORDER_ID,SHIPPED_DATE,DELIVERY_DATE,STATUS
41832,37947,2024-04-15,,PACKED
41833,37948,,,CANCELLED
41834,37949,2025-03-26,,IN_TRANSIT
41835,37950,,,
41836,37951,2024-10-09,,SHIPPED
41837,37952,,,CANCELLED
41838,37953,2024-08-05,2024-08-08,DELIVERED
41839,37953,2024-08-06,2024-08-11,DELIVERED
41840,37954,2025-06-13,,SHIPPED
41841,37955,2024-08-28,2024-08-29,DELIVERED
41842,37956,2023-07-10,2023-07-11,DELIVERED
41843,37957,2024-05-20,2024-05-25,DELIVERED
41844,37957,2024-05-22,2024-06-07,DELIVERED
41845,37957,2024-05-19,2024-05-21,DELIVERED
41846,37958,2024-09-09,2024-09-16,DELIVERED
41847,37959,2025-01-20,2025-01-26,DELIVERED
41848,37960,2023-08-19,,SHIPPED
41849,37961,2024-05-10,2024-05-12,DELIVERED
41850,37962,,,CANCELLED
41851,37963,2024-01-08,2024-01-17,DELIVERED
41852,37964,2023-11-15,2023-11-19,RETURNED
41853,37965,2025-05-21,2025-05-22,DELIVERED
41854,37966,,,
41855,37967,2025-04-19,2025-04-25,DELIVERED
41856,37968,2023-03-10,,IN_TRANSIT
41857,37968,2023-03-07,,SHIPPED
41858,37968,2023-03-10,,IN_TRANSIT
41859,37969,2024-05-28,,IN_TRANSIT
41860,37970,,,
41861,37971,2024-02-27,2024-03-16,DELIVERED
41862,37972,2024-02-21,2024-02-29,DELIVERED
41863,37973,2023-05-29,2023-05-31,DELIVERED
41864,37974,,,
41865,37975,2023-11-30,2023-12-07,RETURNED
41866,37976,2025-07-23,2025-07-27,DELIVERED
41867,37977,,,
41868,37979,2025-03-23,2025-03-29,DELIVERED
41869,37979,2025-03-22,2025-03-24,DELIVERED
41870,37979,2025-03-21,2025-03-25,DELIVERED
41871,37980,2025-02-17,2025-02-27,DELIVERED
41872,37981,2023-01-21,2023-01-23,DELIVERED
41873,37982,2025-03-02,,SHIPPED
41874,37983,2023-08-12,,PACKED
41875,37984,2023-07-26,2023-08-04,DELIVERED
41876,37985,2025-02-20,2025-03-09,DELIVERED
41877,37986,2025-07-05,2025-07-13,DELIVERED
41878,37987,,,CANCELLED
41879,37988,,,
41880,37989,,,CANCELLED
41881,37991,2025-08-13,2025-08-21,DELIVERED
41882,37992,2023-11-20,2023-11-27,DELIVERED
41883,37993,2024-10-25,2024-10-29,DELIVERED
41884,37994,2024-07-15,,PACKED
41885,37995,2024-08-17,2024-08-22,DELIVERED
41886,37996,2025-02-05,,SHIPPED
41887,37997,2024-08-20,,IN_TRANSIT
41888,37997,2024-08-20,,SHIPPED
41889,37998,2024-05-04,,PACKED
41890,37999,2025-09-23,,IN_TRANSIT
41891,38000,2025-04-24,2025-05-12,DELIVERED
41892,38001,2024-05-17,,IN_TRANSIT
41893,38002,2023-08-01,,IN_TRANSIT
41894,38003,,,
41895,38004,2024-01-24,2024-01-26,DELIVERED
41896,38004,2024-01-24,2024-02-02,DELIVERED
41897,38004,2024-01-25,2024-02-02,DELIVERED
41898,38005,2023-03-10,,SHIPPED
41899,38005,2023-03-09,,SHIPPED
41900,38006,2025-08-19,,PACKED
41901,38007,2024-12-21,2025-01-10,DELIVERED
41902,38008,2024-06-15,,IN_TRANSIT
41903,38009,2025-04-11,,SHIPPED
41904,38010,2025-08-11,2025-08-20,DELIVERED
41905,38011,2025-11-29,,IN_TRANSIT
41906,38012,2024-08-02,,PACKED
41907,38013,2025-05-31,,SHIPPED
41908,38014,2025-12-05,,SHIPPED
41909,38017,2023-02-09,2023-02-18,RETURNED
41910,38018,2025-01-23,2025-01-24,RETURNED
41911,38018,2025-01-23,2025-02-02,RETURNED
41912,38018,2025-01-22,2025-02-01,RETURNED
41913,38019,2025-06-25,,SHIPPED
41914,38020,2023-07-28,,IN_TRANSIT
41915,38021,2024-05-14,2024-05-20,RETURNED
41916,38021,2024-05-14,2024-05-18,RETURNED
41917,38022,2024-07-23,2024-07-29,DELIVERED
41918,38023,2025-01-09,2025-01-18,DELIVERED
41919,38024,2023-01-09,2023-01-22,DELIVERED
41920,38025,2025-08-20,2025-08-28,DELIVERED
41921,38026,2025-03-09,,PACKED
41922,38027,2024-04-23,2024-04-27,DELIVERED
41923,38028,2023-08-20,,PACKED
41924,38029,2024-11-23,,SHIPPED
41925,38030,2024-11-26,,IN_TRANSIT
41926,38031,,,
41927,38032,2024-03-17,,PACKED
41928,38033,2024-04-07,,SHIPPED
41929,38034,,,
41930,38035,2023-06-23,,SHIPPED
41931,38036,2023-06-29,,PACKED
41932,38037,2025-06-14,,SHIPPED
41933,38039,2023-08-10,,SHIPPED
41934,38040,2023-07-29,2023-08-06,DELIVERED
41935,38041,2025-03-10,2025-03-17,DELIVERED
41936,38042,2023-10-19,,IN_TRANSIT
41937,38043,2024-02-18,2024-02-28,DELIVERED
41938,38044,,,
41939,38045,2025-07-30,2025-08-05,RETURNED
41940,38046,2025-11-04,2025-11-11,DELIVERED
41941,38047,2025-11-15,,SHIPPED
41942,38048,2024-11-09,,PACKED
41943,38049,2025-05-13,,IN_TRANSIT
41944,38050,2024-01-29,,IN_TRANSIT
41945,38050,2024-01-29,,IN_TRANSIT
41946,38050,2024-01-31,,IN_TRANSIT
41947,38051,2023-09-28,,PACKED
41948,38052,2023-04-30,,PACKED
41949,38053,2023-08-03,2023-08-20,DELIVERED
41950,38053,2023-08-03,2023-08-05,DELIVERED
41951,38054,,,CANCELLED
41952,38055,2024-07-26,,SHIPPED
41953,38056,2024-07-08,2024-07-09,DELIVERED
41954,38057,2025-03-08,2025-03-11,RETURNED
41955,38058,2023-05-20,,SHIPPED
41956,38059,2025-11-26,,IN_TRANSIT
41957,38060,2024-12-23,2024-12-25,DELIVERED
41958,38061,2025-09-09,2025-09-15,DELIVERED
41959,38062,2025-06-17,,SHIPPED
41960,38063,2024-05-01,2024-05-11,RETURNED
41961,38064,2024-02-13,2024-02-16,DELIVERED
41962,38065,2023-10-26,,IN_TRANSIT
41963,38065,2023-10-25,,SHIPPED
41964,38066,2024-04-11,,IN_TRANSIT
41965,38067,2023-04-02,2023-04-03,DELIVERED
41966,38068,2024-12-21,,SHIPPED
41967,38069,2025-03-02,2025-03-05,DELIVERED
41968,38070,2025-01-22,2025-01-25,DELIVERED
41969,38072,2025-04-30,,SHIPPED
41970,38073,2024-03-07,,PACKED
41971,38074,,,
41972,38075,2023-06-18,,IN_TRANSIT
41973,38076,2023-07-23,,IN_TRANSIT
41974,38077,2024-03-11,2024-03-12,DELIVERED
41975,38077,2024-03-09,2024-03-18,DELIVERED
41976,38077,2024-03-10,2024-03-20,DELIVERED
41977,38078,2025-01-17,2025-01-24,DELIVERED
41978,38079,2023-04-13,,IN_TRANSIT
41979,38080,2024-12-22,2024-12-23,RETURNED
41980,38080,2024-12-23,2024-12-31,RETURNED
41981,38080,2024-12-22,2025-01-01,RETURNED
41982,38081,,,
41983,38082,2024-04-14,2024-04-17,RETURNED
41984,38084,2024-12-29,,SHIPPED
41985,38085,2024-02-23,,SHIPPED
41986,38086,2024-04-28,2024-05-04,RETURNED
41987,38086,2024-05-01,2024-05-04,RETURNED
41988,38087,2025-06-25,2025-06-26,RETURNED
41989,38088,2025-04-29,,SHIPPED
41990,38089,2024-01-29,2024-02-03,DELIVERED
41991,38089,2024-01-30,2024-02-09,DELIVERED
41992,38089,2024-01-31,2024-02-04,DELIVERED
41993,38090,2024-06-20,2024-06-28,DELIVERED
41994,38091,2023-04-20,2023-04-24,DELIVERED
41995,38092,2023-01-10,,IN_TRANSIT
41996,38092,2023-01-08,,IN_TRANSIT
41997,38092,2023-01-07,,IN_TRANSIT
41998,38093,2024-03-01,2024-03-07,DELIVERED
41999,38094,2023-02-15,2023-02-19,DELIVERED
42000,38095,2023-10-09,2023-10-18,DELIVERED
42001,38096,2024-10-26,2024-10-27,DELIVERED
42002,38097,2025-03-03,,SHIPPED
42003,38098,2023-04-14,,PACKED
42004,38099,2025-07-23,,PACKED
42005,38100,,,CANCELLED
42006,38101,2024-08-06,,IN_TRANSIT
42007,38101,2024-08-04,,SHIPPED
42008,38102,2023-10-23,2023-10-26,DELIVERED
42009,38103,2025-01-18,,PACKED
42010,38104,2025-12-09,,PACKED
42011,38105,2024-11-06,,SHIPPED
42012,38106,2025-04-15,,IN_TRANSIT
42013,38107,2023-08-26,2023-08-27,DELIVERED
42014,38108,2025-09-15,,PACKED
42015,38109,2024-10-12,2024-10-22,RETURNED
42016,38110,2025-12-26,,PACKED
42017,38111,2025-06-09,,SHIPPED
42018,38112,2025-01-23,,PACKED
42019,38113,2025-04-22,,SHIPPED
42020,38113,2025-04-21,,SHIPPED
42021,38114,2023-11-25,,PACKED
42022,38115,2025-09-06,2025-09-16,DELIVERED
42023,38116,2023-03-08,2023-03-12,DELIVERED
42024,38117,2024-08-31,,SHIPPED
42025,38118,2024-05-17,,IN_TRANSIT
42026,38119,2025-08-16,2025-08-22,DELIVERED
42027,38119,2025-08-13,2025-08-14,DELIVERED
42028,38120,2023-04-10,2023-04-17,DELIVERED
42029,38121,,,
42030,38122,2023-05-27,2023-06-06,DELIVERED
42031,38123,2023-09-11,2023-09-26,DELIVERED
42032,38124,2025-07-16,2025-07-22,DELIVERED
42033,38125,2024-07-11,,IN_TRANSIT
42034,38126,2024-11-04,2024-11-07,DELIVERED
42035,38127,2024-07-19,2024-07-27,DELIVERED
42036,38127,2024-07-18,2024-07-29,DELIVERED
42037,38128,2024-03-22,,IN_TRANSIT
42038,38129,2024-11-20,2024-11-23,RETURNED
42039,38130,2025-08-07,,PACKED
42040,38131,2025-08-22,2025-08-29,DELIVERED
42041,38131,2025-08-25,2025-09-03,DELIVERED
42042,38132,2024-04-30,,SHIPPED
42043,38133,2023-06-09,,SHIPPED
42044,38134,,,
42045,38135,2023-12-24,2024-01-12,DELIVERED
42046,38136,2023-08-14,2023-08-17,DELIVERED
42047,38137,2023-01-23,,IN_TRANSIT
42048,38138,2023-01-03,,IN_TRANSIT
42049,38139,2025-06-11,,IN_TRANSIT
42050,38140,2023-04-10,,PACKED
42051,38141,2025-05-19,2025-05-29,DELIVERED
42052,38142,,,
42053,38143,2024-06-10,2024-06-18,DELIVERED
42054,38144,2025-03-10,,PACKED
42055,38145,2024-07-11,2024-07-22,DELIVERED
42056,38146,2025-08-19,,PACKED
42057,38147,2025-10-15,2025-10-19,DELIVERED
42058,38147,2025-10-15,2025-10-17,DELIVERED
42059,38148,2025-01-19,2025-01-25,DELIVERED
42060,38149,2025-05-09,2025-05-16,DELIVERED
42061,38150,2024-09-22,,PACKED
42062,38151,2023-12-30,2024-01-04,DELIVERED
42063,38152,2023-06-27,2023-07-05,DELIVERED
42064,38153,2025-08-01,2025-08-06,DELIVERED
42065,38154,2023-06-04,,PACKED
42066,38156,2024-12-10,2024-12-12,DELIVERED
42067,38157,2023-11-01,2023-11-21,DELIVERED
42068,38158,2025-04-01,,IN_TRANSIT
42069,38159,2024-06-01,2024-06-03,DELIVERED
42070,38161,2024-09-29,2024-10-03,DELIVERED
42071,38162,2023-05-28,2023-06-03,DELIVERED
42072,38163,2023-01-06,,SHIPPED
42073,38164,2023-11-29,,PACKED
42074,38165,2023-10-31,2023-11-02,DELIVERED
42075,38166,2023-04-15,2023-04-19,RETURNED
42076,38166,2023-04-16,2023-04-26,RETURNED
42077,38167,2023-09-21,2023-09-22,DELIVERED
42078,38168,2024-10-30,2024-11-09,DELIVERED
42079,38169,2023-04-16,,IN_TRANSIT
42080,38170,2023-06-03,,PACKED
42081,38171,,,CANCELLED
42082,38172,2024-11-07,2024-11-10,DELIVERED
42083,38174,2025-06-21,2025-06-24,DELIVERED
42084,38176,2023-12-15,2023-12-19,RETURNED
42085,38177,2025-07-08,2025-07-18,RETURNED
42086,38178,,,
42087,38179,2025-01-13,2025-01-16,DELIVERED
42088,38179,2025-01-12,2025-01-20,DELIVERED
42089,38180,2024-01-15,2024-01-18,DELIVERED
42090,38181,2025-12-14,2025-12-20,DELIVERED
42091,38182,2025-01-24,,IN_TRANSIT
42092,38183,2024-08-29,2024-09-03,DELIVERED
42093,38184,2025-02-28,2025-03-09,DELIVERED
42094,38185,2024-06-02,,IN_TRANSIT
42095,38186,2025-09-20,,PACKED
42096,38187,2023-02-06,2023-02-16,DELIVERED
42097,38187,2023-02-04,2023-02-09,DELIVERED
42098,38188,2025-09-16,,IN_TRANSIT
42099,38189,2024-02-21,2024-02-23,DELIVERED
42100,38189,2024-02-23,2024-03-10,DELIVERED
42101,38189,2024-02-21,2024-02-24,DELIVERED
42102,38190,2024-12-17,2024-12-29,DELIVERED
42103,38190,2024-12-20,2024-12-27,DELIVERED
42104,38191,2025-09-22,2025-09-28,DELIVERED
42105,38191,2025-09-24,2025-10-04,DELIVERED
42106,38192,2024-07-15,2024-07-17,DELIVERED
42107,38192,2024-07-15,2024-07-18,DELIVERED
42108,38193,2025-04-27,2025-05-05,DELIVERED
42109,38194,2024-07-23,2024-07-24,DELIVERED
42110,38195,2024-05-30,2024-06-09,DELIVERED
42111,38196,2023-11-26,,PACKED
42112,38197,2025-09-26,,SHIPPED
42113,38197,2025-09-26,,IN_TRANSIT
42114,38198,2025-04-17,,PACKED
42115,38199,2025-09-13,2025-09-22,DELIVERED
42116,38200,2023-09-04,2023-09-07,DELIVERED
42117,38201,2025-12-17,,IN_TRANSIT
42118,38202,2024-03-17,2024-03-20,RETURNED
42119,38202,2024-03-18,2024-03-27,RETURNED
42120,38202,2024-03-16,2024-03-17,RETURNED
42121,38203,2023-07-07,,SHIPPED
42122,38204,2025-06-14,2025-06-17,DELIVERED
42123,38205,2023-04-01,2023-04-03,DELIVERED
42124,38206,2025-01-02,,SHIPPED
42125,38207,2024-07-06,2024-07-16,DELIVERED
42126,38208,2025-09-17,2025-09-25,RETURNED
42127,38209,2024-07-16,,IN_TRANSIT
42128,38210,2024-04-25,,SHIPPED
42129,38211,2023-11-22,2023-11-24,DELIVERED
42130,38211,2023-11-22,2023-11-28,DELIVERED
42131,38211,2023-11-20,2023-11-29,DELIVERED
42132,38212,2023-02-28,,PACKED
42133,38213,2024-05-29,2024-06-05,DELIVERED
42134,38214,2024-06-02,,IN_TRANSIT
42135,38214,2024-06-02,,SHIPPED
42136,38214,2024-06-02,,IN_TRANSIT
42137,38215,2023-11-09,,PACKED
42138,38216,2025-11-14,,IN_TRANSIT
42139,38217,2023-08-22,,SHIPPED
42140,38218,2025-01-19,,PACKED
42141,38219,2023-08-31,2023-09-09,DELIVERED
42142,38221,,,
42143,38222,2024-12-12,,PACKED
42144,38223,2025-04-25,,PACKED
42145,38224,,,
42146,38225,2025-01-08,2025-01-10,DELIVERED
42147,38226,2025-10-30,,SHIPPED
42148,38227,2024-10-02,2024-10-03,RETURNED
42149,38228,2023-04-10,2023-04-20,DELIVERED
42150,38229,2025-03-01,2025-03-21,DELIVERED
42151,38230,2024-10-01,2024-10-05,DELIVERED
42152,38231,2023-04-22,,PACKED
42153,38232,2023-02-12,2023-02-14,DELIVERED
42154,38233,2025-04-25,,PACKED
42155,38234,2025-01-13,,SHIPPED
42156,38235,2024-06-25,,SHIPPED
42157,38236,2024-10-31,2024-11-05,DELIVERED
42158,38237,2024-05-12,2024-05-22,DELIVERED
42159,38239,2025-05-18,2025-05-19,DELIVERED
42160,38239,2025-05-15,2025-05-22,DELIVERED
42161,38239,2025-05-17,2025-05-23,DELIVERED
42162,38240,2025-10-03,2025-10-09,RETURNED
42163,38241,2023-01-24,2023-02-02,DELIVERED
42164,38242,2023-01-28,2023-02-05,DELIVERED
42165,38243,2023-04-23,2023-05-02,DELIVERED
42166,38244,2025-10-27,,PACKED
42167,38245,,,
42168,38246,2025-11-07,,PACKED
42169,38247,2024-05-07,,SHIPPED
42170,38248,2024-05-02,2024-05-07,DELIVERED
42171,38249,2025-05-02,,IN_TRANSIT
42172,38250,2024-03-03,2024-03-12,DELIVERED
42173,38251,2024-07-27,2024-08-04,DELIVERED
42174,38252,2025-03-08,2025-03-09,DELIVERED
42175,38253,2023-10-26,,IN_TRANSIT
42176,38253,2023-10-26,,IN_TRANSIT
42177,38254,2025-04-27,,SHIPPED
42178,38255,2023-01-06,2023-01-14,RETURNED
42179,38256,2024-06-14,,IN_TRANSIT
42180,38256,2024-06-13,,IN_TRANSIT
42181,38256,2024-06-12,,IN_TRANSIT
42182,38257,2023-08-22,2023-08-29,RETURNED
42183,38258,2025-09-19,,PACKED
42184,38259,2025-04-03,,PACKED
42185,38260,2023-06-28,,PACKED
42186,38261,2025-02-24,2025-03-06,RETURNED
42187,38263,2023-03-02,2023-03-05,DELIVERED
42188,38264,2025-07-02,,PACKED
42189,38265,2025-07-07,2025-07-16,DELIVERED
42190,38266,2024-11-19,,IN_TRANSIT
42191,38267,,,
42192,38268,2024-07-14,,IN_TRANSIT
42193,38269,2024-01-10,2024-01-12,DELIVERED
42194,38270,2023-08-21,2023-08-22,DELIVERED
42195,38271,2025-06-12,2025-06-14,DELIVERED
42196,38272,2023-07-04,,SHIPPED
42197,38272,2023-07-04,,IN_TRANSIT
42198,38273,2025-05-17,,SHIPPED
42199,38274,2023-10-19,2023-10-26,RETURNED
42200,38275,,,
42201,38276,2024-12-30,2025-01-02,RETURNED
42202,38276,2024-12-30,2025-01-08,RETURNED
42203,38277,2024-05-25,2024-05-29,DELIVERED
42204,38278,2025-10-15,2025-10-23,DELIVERED
42205,38279,2025-12-24,,PACKED
42206,38280,2023-04-02,2023-04-10,DELIVERED
42207,38281,2024-03-14,,SHIPPED
42208,38282,,,
42209,38283,2025-08-08,,SHIPPED
42210,38283,2025-08-10,,IN_TRANSIT
42211,38284,2024-05-23,,IN_TRANSIT
42212,38284,2024-05-23,,IN_TRANSIT
42213,38285,2025-02-02,,SHIPPED
42214,38286,2023-04-26,2023-04-27,RETURNED
42215,38287,2025-03-08,,SHIPPED
42216,38288,2025-08-26,2025-08-31,DELIVERED
42217,38289,2025-10-26,,PACKED
42218,38290,2025-07-08,2025-07-16,DELIVERED
42219,38291,2023-12-18,2023-12-28,DELIVERED
42220,38292,2023-10-04,2023-10-12,DELIVERED
42221,38292,2023-10-02,2023-10-15,DELIVERED
42222,38292,2023-10-03,2023-10-04,DELIVERED
42223,38294,2023-08-17,,SHIPPED
42224,38294,2023-08-14,,IN_TRANSIT
42225,38294,2023-08-16,,SHIPPED
42226,38295,2025-11-29,2025-12-05,DELIVERED
42227,38296,2023-12-07,2023-12-11,DELIVERED
42228,38297,2023-11-28,2023-12-02,DELIVERED
42229,38298,2024-12-15,,PACKED
42230,38299,2023-12-01,2023-12-07,DELIVERED
42231,38300,2023-10-22,,PACKED
42232,38301,2025-11-03,,IN_TRANSIT
42233,38302,2025-12-02,2025-12-05,DELIVERED
42234,38303,2024-12-15,,IN_TRANSIT
42235,38304,2023-09-17,,IN_TRANSIT
42236,38305,2023-03-01,2023-03-11,RETURNED
42237,38306,2023-07-21,2023-07-22,DELIVERED
42238,38307,2023-09-08,,PACKED
42239,38308,2025-01-29,,SHIPPED
42240,38308,2025-01-31,,SHIPPED
42241,38309,2023-12-28,,SHIPPED
42242,38309,2023-12-25,,IN_TRANSIT
42243,38309,2023-12-28,,SHIPPED
42244,38310,,,
42245,38311,2025-10-31,2025-11-10,DELIVERED
42246,38312,2023-08-03,,PACKED
42247,38313,2024-11-03,,PACKED
42248,38314,2024-10-11,,IN_TRANSIT
42249,38315,,,
42250,38316,2024-04-29,2024-05-05,DELIVERED
42251,38317,2023-08-06,2023-08-11,DELIVERED
42252,38319,2023-02-23,,SHIPPED
42253,38319,2023-02-26,,IN_TRANSIT
42254,38320,2023-05-19,,SHIPPED
42255,38321,2023-04-22,,SHIPPED
42256,38322,2023-09-21,,SHIPPED
42257,38323,2024-06-13,,IN_TRANSIT
42258,38324,2025-06-15,2025-06-22,DELIVERED
42259,38324,2025-06-16,2025-06-23,DELIVERED
42260,38325,2025-11-04,,PACKED
42261,38326,2025-03-27,2025-04-01,DELIVERED
42262,38327,2023-01-10,2023-01-13,DELIVERED
42263,38328,2024-12-11,2024-12-19,DELIVERED
42264,38328,2024-12-10,2024-12-17,DELIVERED
42265,38329,2023-03-02,2023-03-12,DELIVERED
42266,38329,2023-03-03,2023-03-07,DELIVERED
42267,38330,2023-07-12,2023-07-17,DELIVERED
42268,38331,2024-09-27,,SHIPPED
42269,38332,2025-09-04,,IN_TRANSIT
42270,38332,2025-09-05,,IN_TRANSIT
42271,38333,2024-12-27,,SHIPPED
42272,38333,2024-12-26,,IN_TRANSIT
42273,38334,2023-07-19,2023-07-23,DELIVERED
42274,38335,2025-11-03,,PACKED
42275,38336,2024-02-24,2024-03-09,DELIVERED
42276,38337,2024-03-11,,SHIPPED
42277,38338,2023-10-25,,IN_TRANSIT
42278,38339,2024-04-30,2024-05-08,DELIVERED
42279,38340,2024-08-05,,PACKED
42280,38341,2025-11-25,,PACKED
42281,38342,2025-12-30,,SHIPPED
42282,38343,2025-10-22,2025-11-01,DELIVERED
42283,38343,2025-10-20,2025-10-29,DELIVERED
42284,38345,2023-08-07,,PACKED
42285,38346,2024-08-10,2024-08-17,DELIVERED
42286,38347,2024-05-11,,IN_TRANSIT
42287,38347,2024-05-12,,IN_TRANSIT
42288,38347,2024-05-11,,SHIPPED
42289,38348,,,CANCELLED
42290,38349,2025-02-07,,IN_TRANSIT
42291,38350,2025-09-11,,IN_TRANSIT
42292,38351,2024-06-06,2024-06-08,DELIVERED
42293,38351,2024-06-03,2024-06-08,DELIVERED
42294,38352,2024-05-07,2024-05-15,DELIVERED
42295,38353,2023-01-14,,IN_TRANSIT
42296,38354,2024-04-24,2024-05-04,DELIVERED
42297,38355,2025-09-22,,IN_TRANSIT
42298,38356,2024-01-06,2024-01-13,DELIVERED
42299,38357,,,
42300,38358,,,
42301,38359,2024-04-12,2024-04-14,DELIVERED
42302,38360,2023-05-25,2023-06-02,DELIVERED
42303,38361,2024-09-03,,SHIPPED
42304,38362,2025-05-24,,IN_TRANSIT
42305,38364,2023-06-23,2023-06-29,DELIVERED
42306,38365,2025-04-03,,SHIPPED
42307,38366,2024-09-24,,PACKED
42308,38367,2024-06-12,2024-06-17,DELIVERED
42309,38368,2023-12-10,,PACKED
42310,38369,2025-08-26,,SHIPPED
42311,38370,2024-11-15,2024-11-23,DELIVERED
42312,38371,2023-11-20,2023-11-24,DELIVERED
42313,38372,2025-09-29,,PACKED
42314,38373,2025-05-02,2025-05-22,DELIVERED
42315,38374,2024-08-29,,SHIPPED
42316,38375,2025-03-20,,IN_TRANSIT
42317,38376,2025-09-27,2025-10-07,DELIVERED
42318,38377,2024-12-23,2024-12-25,DELIVERED
42319,38378,2023-07-25,,SHIPPED
42320,38379,2025-10-11,2025-10-14,DELIVERED
42321,38380,2023-10-21,2023-10-27,DELIVERED
42322,38380,2023-10-21,2023-10-31,DELIVERED
42323,38381,2025-07-03,2025-07-07,DELIVERED
42324,38382,2025-05-27,,IN_TRANSIT
42325,38382,2025-05-28,,SHIPPED
42326,38382,2025-05-29,,IN_TRANSIT
42327,38383,2024-06-24,,PACKED
42328,38384,2023-01-23,,SHIPPED
42329,38385,2023-01-05,,IN_TRANSIT
42330,38385,2023-01-06,,SHIPPED
42331,38386,2025-09-04,2025-09-08,DELIVERED
42332,38387,2024-11-22,,PACKED
42333,38388,2024-04-27,,SHIPPED
42334,38389,2025-07-10,,SHIPPED
42335,38391,2025-09-08,,PACKED
42336,38392,2025-07-21,,PACKED
42337,38393,2024-08-26,,PACKED
42338,38394,2023-07-27,,PACKED
42339,38395,2023-07-10,,IN_TRANSIT
42340,38396,2025-11-25,,SHIPPED
42341,38397,,,CANCELLED
42342,38398,2025-06-19,,PACKED
42343,38399,2024-04-02,2024-04-12,DELIVERED
42344,38400,2023-11-12,2023-11-13,DELIVERED
42345,38401,2025-05-21,2025-05-28,DELIVERED
42346,38402,,,
42347,38403,2024-04-21,,PACKED
42348,38404,,,CANCELLED
42349,38405,2023-08-15,2023-08-23,DELIVERED
42350,38406,2024-10-24,2024-10-28,DELIVERED
42351,38406,2024-10-21,2024-10-22,DELIVERED
42352,38407,2025-06-23,2025-07-02,DELIVERED
42353,38407,2025-06-23,2025-07-03,DELIVERED
42354,38408,2024-07-05,,IN_TRANSIT
42355,38409,2024-02-04,,SHIPPED
42356,38410,,,
42357,38411,2023-08-24,2023-08-28,DELIVERED
42358,38412,2024-12-28,,PACKED
42359,38413,2024-06-19,2024-06-27,DELIVERED
42360,38414,2023-04-25,2023-05-04,DELIVERED
42361,38415,2025-12-02,,IN_TRANSIT
42362,38416,2024-12-28,,PACKED
42363,38417,2025-07-24,2025-07-27,DELIVERED
42364,38418,2024-06-12,,SHIPPED
42365,38419,2025-09-23,2025-09-25,DELIVERED
42366,38420,2025-10-27,2025-11-06,DELIVERED
42367,38420,2025-10-27,2025-11-06,DELIVERED
42368,38421,2025-01-26,2025-02-03,DELIVERED
42369,38422,2025-04-03,,IN_TRANSIT
42370,38423,2025-10-31,2025-11-08,DELIVERED
42371,38424,2024-11-20,,PACKED
42372,38425,2025-06-16,,SHIPPED
42373,38426,2025-11-28,,IN_TRANSIT
42374,38427,2025-12-24,2025-12-27,DELIVERED
42375,38428,2023-08-02,2023-08-06,DELIVERED
42376,38429,,,CANCELLED
42377,38430,2023-09-22,2023-09-30,RETURNED
42378,38431,2025-01-10,,IN_TRANSIT
42379,38431,2025-01-11,,IN_TRANSIT
42380,38431,2025-01-13,,IN_TRANSIT
42381,38432,2024-09-13,,PACKED
42382,38433,2025-08-27,2025-09-02,DELIVERED
42383,38434,2025-02-18,2025-02-24,DELIVERED
42384,38435,2025-11-25,,PACKED
42385,38436,2023-10-22,,SHIPPED
42386,38437,2025-06-01,2025-06-08,DELIVERED
42387,38437,2025-06-03,2025-06-20,DELIVERED
42388,38438,2025-08-02,,IN_TRANSIT
42389,38439,2025-03-29,,PACKED
42390,38440,2024-02-06,2024-02-10,RETURNED
42391,38441,2023-10-01,,IN_TRANSIT
42392,38442,2024-07-18,,SHIPPED
42393,38444,2023-06-13,2023-06-18,RETURNED
42394,38445,2024-07-05,,SHIPPED
42395,38446,2023-08-11,,SHIPPED
42396,38447,2023-10-28,,IN_TRANSIT
42397,38448,,,
42398,38449,2024-10-10,2024-10-16,RETURNED
42399,38450,2025-08-04,2025-08-07,DELIVERED
42400,38451,2024-10-05,2024-10-14,RETURNED
42401,38452,2024-03-13,2024-03-20,RETURNED
42402,38453,2024-10-10,2024-10-14,DELIVERED
42403,38454,,,
42404,38456,2023-08-07,2023-08-17,RETURNED
42405,38457,2025-07-21,,PACKED
42406,38458,2025-11-02,2025-11-06,DELIVERED
42407,38459,2023-11-17,,IN_TRANSIT
42408,38460,2024-07-20,2024-07-21,RETURNED
42409,38461,2023-10-29,,PACKED
42410,38462,2023-07-19,,SHIPPED
42411,38462,2023-07-20,,IN_TRANSIT
42412,38462,2023-07-21,,IN_TRANSIT
42413,38463,2024-11-30,,SHIPPED
42414,38464,2024-09-09,,PACKED
42415,38465,2024-11-11,2024-11-21,DELIVERED
42416,38466,2025-06-21,,PACKED
42417,38467,2024-02-11,,IN_TRANSIT
42418,38468,2025-04-30,2025-05-07,DELIVERED
42419,38469,2023-10-28,,PACKED
42420,38470,2025-04-28,,SHIPPED
42421,38471,2024-04-13,2024-04-23,DELIVERED
42422,38472,2023-08-10,2023-08-15,DELIVERED
42423,38473,,,CANCELLED
42424,38474,2023-08-02,,PACKED
42425,38475,2023-10-21,,SHIPPED
42426,38476,2024-11-03,,IN_TRANSIT
42427,38477,2023-11-24,2023-11-26,DELIVERED
42428,38478,2023-11-08,2023-11-17,DELIVERED
42429,38479,2023-01-14,,IN_TRANSIT
42430,38480,2023-02-07,2023-02-10,DELIVERED
42431,38482,,,
